resultId,raceId,driverId,constructorId,number_x,grid,position_x,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,qualifyId,number_y,position_y,q1,q2,q3
21153,856,10,166,24.0,21,18.0,18,18,0.0,54,,,53.0,18.0,01:44.5,193.368,11,4891,24,21,1:42.091,,
21154,856,817,164,22.0,24,19.0,19,19,0.0,54,,,53.0,21.0,01:44.9,192.752,11,4894,22,24,,,
21155,856,816,166,25.0,22,20.0,20,20,0.0,54,,,53.0,20.0,01:44.7,192.981,11,4892,25,22,1:43.483,,
21156,856,24,164,23.0,23,21.0,21,21,0.0,52,,,45.0,24.0,01:46.2,190.387,13,4893,23,23,1:43.758,,
21157,856,813,3,12.0,16,,R,22,0.0,30,,,26.0,19.0,01:44.7,193.086,8,4886,12,16,1:39.436,1:39.189,
21158,856,808,4,10.0,8,,R,23,0.0,16,,,10.0,23.0,01:45.5,191.658,4,4878,10,8,1:38.378,1:38.186,1:38.124
21159,856,30,131,7.0,12,,R,24,0.0,15,,,13.0,22.0,01:45.3,191.916,4,4882,7,12,1:38.502,1:38.354,
21160,857,20,9,1.0,1,1.0,1,1,25.0,60,30:35.0,5435002.0,60.0,1.0,01:27.2,211.463,1,4895,1,1,1:26.218,1:24.657,1:24.178
21161,857,18,1,4.0,4,2.0,2,2,18.0,60,8.433,5443435.0,60.0,4.0,01:28.0,209.737,1,4899,4,5,1:26.225,1:25.299,1:24.950
21162,857,4,6,5.0,3,3.0,3,3,15.0,60,24.301,5459303.0,58.0,3.0,01:28.0,209.771,1,4898,5,4,1:26.774,1:25.158,1:24.519
21163,857,17,9,2.0,2,4.0,4,4,12.0,60,25.529,5460531.0,59.0,2.0,01:27.5,210.808,1,4897,2,3,1:26.473,1:25.282,1:24.508
21164,857,30,131,7.0,11,5.0,5,5,10.0,60,+1:05.421,5500423.0,48.0,5.0,01:28.5,208.359,1,4906,7,12,1:26.790,1:26.337,
21165,857,3,131,8.0,7,6.0,6,6,8.0,60,+1:06.851,5501853.0,59.0,6.0,01:28.6,208.239,1,4901,8,7,1:26.364,1:25.555,1:25.451
21166,857,1,1,3.0,5,7.0,7,7,6.0,60,+1:24.183,5519185.0,58.0,9.0,01:28.7,207.955,1,4896,3,2,1:26.563,1:25.019,1:24.474
21167,857,153,5,19.0,10,8.0,8,8,4.0,59,,,57.0,10.0,01:29.2,206.748,11,4904,19,10,1:26.557,1:26.319,
21168,857,16,10,14.0,8,9.0,9,9,2.0,59,,,59.0,12.0,01:29.3,206.632,11,4902,14,8,1:26.271,1:26.140,
21169,857,815,15,17.0,20,10.0,10,10,1.0,59,,,58.0,14.0,01:29.3,206.502,11,4911,17,17,1:27.249,1:27.562,
21170,857,808,4,10.0,16,11.0,11,11,0.0,59,,,58.0,11.0,01:29.3,206.632,11,4905,10,11,1:26.189,1:26.319,
21171,857,811,4,9.0,14,12.0,12,12,0.0,59,,,55.0,13.0,01:29.3,206.583,11,4909,9,15,1:26.766,1:26.651,
21172,857,814,10,15.0,12,13.0,13,13,0.0,59,,,59.0,8.0,01:28.7,208.053,11,4907,15,13,1:26.864,1:26.503,
21173,857,5,205,20.0,18,14.0,14,14,0.0,58,,,58.0,16.0,01:30.3,204.332,12,4913,20,19,1:28.565,,
21174,857,22,3,11.0,15,15.0,15,15,0.0,58,,,56.0,7.0,01:28.6,208.157,12,4910,11,16,1:27.479,1:27.247,
21175,857,816,166,25.0,21,16.0,16,16,0.0,57,,,51.0,21.0,01:32.0,200.565,13,4917,25,23,1:30.866,,
21176,857,39,164,22.0,24,17.0,17,17,0.0,57,,,44.0,20.0,01:32.0,200.569,13,4916,22,22,1:30.238,,
21177,857,817,164,23.0,23,18.0,18,18,0.0,57,,,49.0,18.0,01:31.7,201.256,13,4915,23,21,1:30.216,,
21178,857,15,205,21.0,19,19.0,19,19,0.0,55,,,52.0,19.0,01:31.7,201.219,15,4914,21,20,1:28.752,,
21179,857,13,6,6.0,6,,R,20,0.0,32,,,19.0,15.0,01:30.2,204.447,22,4900,6,6,1:27.012,1:25.522,1:25.122
21180,857,67,5,18.0,9,,R,21,0.0,24,,,23.0,17.0,01:31.0,202.845,5,4903,18,9,1:26.608,1:26.161,
21181,857,813,3,12.0,13,,R,22,0.0,12,,,12.0,22.0,01:33.6,197.172,6,4908,12,14,1:26.829,1:26.537,
21182,857,10,166,24.0,22,,R,23,0.0,2,,,2.0,23.0,02:09.0,143.014,4,4918,24,24,1:34.046,,
21183,857,155,15,16.0,17,,R,24,0.0,0,,,,0.0,,,4,4912,16,18,1:27.876,,
21184,858,1,1,3.0,2,1.0,1,1,25.0,55,37:11.9,5831886.0,51.0,3.0,01:43.5,193.255,1,4920,3,2,1:39.782,1:38.434,1:38.622
21185,858,4,6,5.0,5,2.0,2,2,18.0,55,8.457,5840343.0,41.0,6.0,01:43.9,192.412,1,4923,5,5,1:41.380,1:39.058,1:39.058
21186,858,18,1,4.0,3,3.0,3,3,15.0,55,25.881,5857767.0,51.0,2.0,01:43.2,193.83,1,4921,4,3,1:40.227,1:39.097,1:38.631
21187,858,17,9,2.0,4,4.0,4,4,12.0,55,35.784,5867670.0,51.0,1.0,01:42.6,194.854,1,4922,2,4,1:40.167,1:38.821,1:38.858
21188,858,13,6,6.0,6,5.0,5,5,10.0,55,50.578,5882464.0,51.0,10.0,01:44.3,191.722,1,4924,6,6,1:41.592,1:39.623,1:39.695
21189,858,3,131,8.0,7,6.0,6,6,8.0,55,52.317,5884203.0,55.0,7.0,01:44.0,192.266,1,4925,8,7,1:41.120,1:39.420,1:39.773
21190,858,30,131,7.0,8,7.0,7,7,6.0,55,+1:15.964,5907850.0,48.0,15.0,01:44.9,190.575,1,4926,7,8,1:42.605,1:40.554,1:40.662
21191,858,16,10,14.0,9,8.0,8,8,4.0,55,+1:17.122,5909008.0,53.0,14.0,01:44.7,190.952,1,4927,14,9,1:40.595,1:40.205,1:40.768
21192,858,814,10,15.0,10,9.0,9,9,2.0,55,+1:41.087,5932973.0,49.0,9.0,01:44.1,192.032,1,4928,15,10,1:41.064,1:40.414,
21193,858,155,15,16.0,16,10.0,10,10,1.0,54,,,47.0,4.0,01:43.5,193.143,11,4934,16,16,1:41.613,1:41.240,
21194,858,815,15,17.0,11,11.0,11,11,0.0,54,,,41.0,12.0,01:44.6,191.213,11,4929,17,11,1:41.311,1:40.874,
21196,858,808,4,10.0,12,13.0,13,13,0.0,54,,,52.0,5.0,01:43.7,192.86,11,4930,10,12,1:40.955,1:40.919,
21197,858,813,3,12.0,23,14.0,14,14,0.0,54,,,52.0,13.0,01:44.6,191.099,11,4935,12,17,1:42.258,1:41.760,
21198,858,153,5,19.0,15,15.0,15,15,0.0,54,,,47.0,8.0,01:44.1,192.082,11,4933,19,15,1:41.386,1:41.162,
21199,858,811,4,9.0,14,16.0,16,16,0.0,54,,,32.0,16.0,01:46.2,188.359,11,4932,9,14,1:41.391,1:41.079,
21200,858,5,205,20.0,17,17.0,17,17,0.0,54,,,50.0,17.0,01:46.6,187.547,11,4936,20,18,1:42.979,,
21201,858,15,205,21.0,18,18.0,18,18,0.0,53,,,36.0,19.0,01:47.4,186.091,12,4937,21,19,1:43.884,,
21202,858,10,166,24.0,19,19.0,19,19,0.0,53,,,42.0,20.0,01:48.1,184.987,12,4938,24,20,1:44.515,,
21203,858,24,164,23.0,22,20.0,20,20,0.0,53,,,52.0,22.0,01:49.2,183.028,12,4941,23,23,1:45.159,,
21204,858,817,164,22.0,20,,R,21,0.0,48,,,35.0,21.0,01:48.3,184.664,26,4939,22,21,1:44.641,,
21205,858,67,5,18.0,13,,R,22,0.0,19,,,17.0,18.0,01:47.1,186.699,9,4931,18,13,1:41.737,1:41.009,
21206,858,816,166,25.0,21,,R,23,0.0,18,,,16.0,23.0,01:51.2,179.812,23,4940,25,22,1:44.699,,
21207,858,20,9,1.0,1,,R,24,0.0,1,,,,0.0,,,29,4919,1,1,1:40.478,1:38.516,1:38.481
21208,859,17,9,2.0,2,1.0,1,1,25.0,71,32:17.5,5537464.0,71.0,1.0,01:15.3,205.942,1,4943,2,2,1:13.467,1:12.658,1:12.099
21209,859,20,9,1.0,1,2.0,2,2,18.0,71,16.983,5554447.0,68.0,3.0,01:16.1,203.906,1,4942,1,1,1:13.664,1:12.446,1:11.918
21210,859,18,1,4.0,3,3.0,3,3,15.0,71,27.638,5565102.0,63.0,2.0,01:15.6,205.244,1,4944,4,3,1:13.281,1:12.820,1:12.283
21211,859,4,6,5.0,5,4.0,4,4,12.0,71,35.048,5572512.0,65.0,4.0,01:16.2,203.625,1,4946,5,5,1:13.969,1:12.870,1:12.591
21212,859,13,6,6.0,7,5.0,5,5,10.0,71,+1:06.733,5604197.0,64.0,12.0,01:17.3,200.753,1,4948,6,7,1:14.269,1:13.291,1:13.068
21213,859,16,10,14.0,8,6.0,6,6,8.0,70,,,36.0,8.0,01:17.2,201.039,11,4949,14,8,1:13.480,1:13.261,1:13.298
21214,859,3,131,8.0,6,7.0,7,7,6.0,70,,,45.0,10.0,01:17.2,200.919,11,4947,8,6,1:14.083,1:12.569,1:13.050
21215,859,814,10,15.0,11,8.0,8,8,4.0,70,,,64.0,14.0,01:17.5,200.284,11,4952,15,11,1:13.733,1:13.584,
21216,859,155,15,16.0,16,9.0,9,9,2.0,70,,,55.0,15.0,01:17.6,199.788,11,4957,16,16,1:14.571,1:14.129,
21217,859,808,4,10.0,15,10.0,10,10,1.0,70,,,58.0,7.0,01:17.0,201.43,11,4956,10,15,1:13.859,1:14.053,
21218,859,153,5,19.0,13,11.0,11,11,0.0,70,,,55.0,9.0,01:17.2,201.036,11,4954,19,13,1:14.225,1:13.804,
21219,859,67,5,18.0,14,12.0,12,12,0.0,70,,,59.0,13.0,01:17.4,200.346,11,4955,18,14,1:14.500,1:13.919,
21220,859,815,15,17.0,17,13.0,13,13,0.0,70,,,63.0,16.0,01:17.8,199.439,11,4958,17,17,1:14.430,1:14.182,
21221,859,22,3,11.0,12,14.0,14,14,0.0,70,,,70.0,6.0,01:16.7,202.289,11,4953,11,12,1:14.117,1:13.801,
21222,859,30,131,7.0,10,15.0,15,15,0.0,70,,,62.0,5.0,01:16.7,202.297,11,4951,7,10,1:13.694,1:13.571,
21223,859,5,205,20.0,19,16.0,16,16,0.0,69,,,69.0,17.0,01:18.0,198.818,12,4960,20,19,1:15.068,,
21224,859,811,4,9.0,9,17.0,17,17,0.0,69,,,62.0,18.0,01:18.3,198.18,12,4950,9,9,1:14.453,1:13.300,1:13.761
21225,859,15,205,21.0,20,18.0,18,18,0.0,69,,,47.0,19.0,01:18.6,197.368,12,4961,21,20,1:15.358,,
21226,859,816,166,25.0,23,19.0,19,19,0.0,68,,,60.0,22.0,01:19.9,194.142,13,4964,25,23,1:17.019,,
21227,859,817,164,22.0,22,20.0,20,20,0.0,68,,,64.0,20.0,01:19.6,194.759,13,4963,22,22,1:16.890,,
21228,859,24,164,23.0,21,,R,21,0.0,61,,,60.0,23.0,01:20.6,192.346,31,4962,23,21,1:16.631,,
21229,859,1,1,3.0,4,,R,22,0.0,46,,,35.0,11.0,01:17.2,200.914,6,4945,3,4,1:13.361,1:12.811,1:12.480
21230,859,813,3,12.0,18,,R,23,0.0,26,,,26.0,21.0,01:19.7,194.62,31,4959,12,18,1:14.625,,
21231,859,10,166,24.0,24,,R,24,0.0,21,,,14.0,24.0,01:21.8,189.7,31,4965,24,24,1:17.060,,
21232,860,18,1,3.0,2,1.0,1,1,25.0,58,34:09.6,5649565.0,56.0,1.0,01:29.2,214.053,1,4967,3,2,1:26.832,1:25.663,1:25.074
21233,860,20,9,1.0,6,2.0,2,2,18.0,58,2.139,5651704.0,57.0,2.0,01:29.4,213.503,1,4971,1,6,1:26.773,1:25.982,1:25.668
21234,860,1,1,4.0,1,3.0,3,3,15.0,58,4.075,5653640.0,57.0,4.0,01:29.5,213.214,1,4966,4,1,1:26.800,1:25.626,1:24.922
21235,860,17,9,2.0,5,4.0,4,4,12.0,58,4.547,5654112.0,57.0,3.0,01:29.4,213.452,1,4970,2,5,1:27.117,1:26.597,1:25.651
21236,860,4,6,5.0,12,5.0,5,5,10.0,58,21.565,5671130.0,52.0,7.0,01:30.3,211.469,1,4977,5,12,1:26.688,1:26.494,
21237,860,155,15,14.0,13,6.0,6,6,8.0,58,36.766,5686331.0,55.0,10.0,01:30.6,210.668,1,4978,14,13,1:26.182,1:26.590,
21238,860,8,208,9.0,17,7.0,7,7,6.0,58,38.014,5687579.0,50.0,11.0,01:30.8,210.346,1,4983,9,18,1:27.758,,
21239,860,815,15,15.0,22,8.0,8,8,4.0,58,39.458,5689023.0,46.0,12.0,01:30.8,210.151,1,4982,15,17,1:26.596,,
21240,860,817,5,16.0,10,9.0,9,9,2.0,58,39.556,5689121.0,53.0,8.0,01:30.6,210.733,1,4975,16,10,1:27.024,1:26.319,
21241,860,814,10,11.0,15,10.0,10,10,1.0,58,39.737,5689302.0,57.0,9.0,01:30.6,210.703,1,4980,11,15,1:27.469,1:27.086,
21242,860,818,5,17.0,11,11.0,11,11,0.0,58,39.848,5689413.0,52.0,6.0,01:30.3,211.476,1,4976,17,11,1:26.493,1:26.429,
21243,860,3,131,8.0,7,12.0,12,12,0.0,58,57.642,5707207.0,53.0,14.0,01:30.9,209.948,1,4972,8,7,1:26.763,1:25.469,1:25.686
21244,860,813,3,18.0,8,13.0,13,13,0.0,57,,,53.0,5.0,01:30.3,211.523,3,4973,18,8,1:26.803,1:26.206,1:25.908
21245,860,10,206,24.0,20,14.0,14,14,0.0,57,,,43.0,19.0,01:34.3,202.548,11,4986,24,21,1:30.923,,
21246,860,819,206,25.0,21,15.0,15,15,0.0,53,,,45.0,20.0,01:35.0,200.932,15,4987,25,22,1:31.670,,
21247,860,811,3,19.0,14,16.0,16,16,0.0,52,,,49.0,13.0,01:30.9,210.123,4,4979,19,14,1:27.004,1:26.663,
21248,860,13,6,6.0,16,,R,17,0.0,46,,,46.0,15.0,01:31.9,207.644,4,4981,6,16,1:27.633,1:27.497,
21249,860,5,207,20.0,18,,R,18,0.0,38,,,26.0,17.0,01:33.7,203.759,22,4984,20,19,1:28.679,,
21250,860,808,207,21.0,19,,R,19,0.0,34,,,27.0,16.0,01:33.2,204.806,38,4985,21,20,1:29.018,,
21251,860,30,131,7.0,4,,R,20,0.0,10,,,4.0,18.0,01:34.0,203.048,6,4969,7,4,1:26.586,1:25.571,1:25.336
21252,860,154,208,10.0,3,,R,21,0.0,1,,,,0.0,,,4,4968,10,3,1:26.498,1:25.845,1:25.302
21253,860,807,10,12.0,9,,R,22,0.0,0,,,,0.0,,,4,4974,12,9,1:27.464,1:26.314,1:26.451
21254,860,37,164,22.0,0,,F,23,0.0,0,,,,0.0,,,81,4988,22,23,1:33.495,,
21255,860,39,164,23.0,0,,F,24,0.0,0,,,,0.0,,,81,4989,23,24,1:33.643,,
21256,861,4,6,5.0,8,1.0,1,1,25.0,56,44:51.8,9891812.0,53.0,7.0,01:41.7,196.25,1,4998,5,9,1:38.151,1:37.379,1:37.566
21257,861,815,15,15.0,9,2.0,2,2,18.0,56,2.263,9894075.0,54.0,3.0,01:41.0,197.531,1,4999,15,10,1:37.933,1:37.477,1:37.698
21258,861,1,1,4.0,1,3.0,3,3,15.0,56,14.591,9906403.0,50.0,6.0,01:41.5,196.523,1,4990,4,1,1:37.813,1:37.106,1:36.219
21259,861,17,9,2.0,4,4.0,4,4,12.0,56,17.688,9909500.0,52.0,2.0,01:41.0,197.539,1,4993,2,4,1:37.172,1:37.375,1:36.461
21260,861,8,208,9.0,10,5.0,5,5,10.0,56,29.456,9921268.0,53.0,1.0,01:40.7,198.117,1,4994,9,5,1:37.961,1:36.715,1:36.461
21261,861,811,3,19.0,13,6.0,6,6,8.0,56,37.667,9929479.0,55.0,5.0,01:41.4,196.785,1,5002,19,13,1:38.437,1:37.841,
21262,861,814,10,11.0,14,7.0,7,7,6.0,56,44.412,9936224.0,55.0,10.0,01:41.8,195.983,1,5003,11,14,1:38.325,1:37.877,
21263,861,818,5,17.0,18,8.0,8,8,4.0,56,46.985,9938797.0,55.0,12.0,01:41.9,195.785,1,5007,17,18,1:39.077,,
21264,861,807,10,12.0,16,9.0,9,9,2.0,56,47.892,9939704.0,51.0,15.0,01:42.2,195.304,1,5005,12,16,1:38.303,1:37.890,
21265,861,30,131,7.0,3,10.0,10,10,1.0,56,49.996,9941808.0,53.0,9.0,01:41.8,196.096,1,4992,7,3,1:37.517,1:37.017,1:36.391
21266,861,20,9,1.0,5,11.0,11,11,0.0,56,+1:15.527,9967339.0,50.0,4.0,01:41.3,196.905,1,4995,1,6,1:38.102,1:37.419,1:36.634
21267,861,817,5,16.0,15,12.0,12,12,0.0,56,+1:16.828,9968640.0,54.0,8.0,01:41.8,196.104,1,5004,16,15,1:38.419,1:37.883,
21268,861,3,131,8.0,7,13.0,13,13,0.0,56,+1:18.593,9970405.0,51.0,11.0,01:41.9,195.898,1,4997,8,8,1:37.696,1:36.996,1:36.664
21269,861,18,1,3.0,2,14.0,14,14,0.0,56,+1:19.719,9971531.0,50.0,14.0,01:42.1,195.443,1,4991,3,2,1:37.575,1:36.928,1:36.368
21270,861,13,6,6.0,12,15.0,15,15,0.0,56,+1:37.319,9989131.0,56.0,13.0,01:42.1,195.537,1,5001,6,12,1:38.381,1:37.731,
21271,861,808,207,21.0,19,16.0,16,16,0.0,55,,,52.0,17.0,01:43.5,192.775,11,5009,21,20,1:39.567,,
21272,861,10,206,24.0,20,17.0,17,17,0.0,55,,,50.0,20.0,01:44.8,190.486,11,5010,24,21,1:40.903,,
21273,861,5,207,20.0,24,18.0,18,18,0.0,55,,,54.0,18.0,01:43.8,192.237,11,5008,20,19,1:39.306,,
21274,861,813,3,18.0,11,19.0,19,19,0.0,54,,,51.0,16.0,01:42.2,195.181,5,5000,18,11,1:37.789,1:37.589,
21275,861,819,206,25.0,21,20.0,20,20,0.0,54,,,50.0,21.0,01:44.8,190.384,12,5011,25,22,1:41.250,,
21276,861,39,164,23.0,23,21.0,21,21,0.0,54,,,52.0,22.0,01:45.9,188.414,12,5013,23,24,1:43.655,,
21277,861,37,164,22.0,22,22.0,22,22,0.0,54,,,54.0,23.0,01:46.2,187.82,12,5012,22,23,1:42.914,,
21278,861,155,15,14.0,17,,R,23,0.0,46,,,44.0,19.0,01:44.2,191.501,31,5006,14,17,1:38.372,1:38.069,
21279,861,154,208,10.0,6,,R,24,0.0,3,,,2.0,24.0,02:08.5,155.333,4,4996,10,7,1:38.058,1:37.338,1:36.658
21280,862,3,131,8.0,1,1.0,1,1,25.0,56,36:26.9,5786929.0,40.0,8.0,01:41.0,194.356,1,5014,8,1,1:36.875,1:35.725,1:35.121
21281,862,18,1,3.0,5,2.0,2,2,18.0,56,20.626,5807555.0,56.0,3.0,01:40.4,195.411,1,5019,3,6,1:36.746,1:35.942,1:36.191
21282,862,1,1,4.0,7,3.0,3,3,15.0,56,26.012,5812941.0,40.0,6.0,01:40.5,195.201,1,5015,4,2,1:36.763,1:35.902,1:35.626
21283,862,17,9,2.0,6,4.0,4,4,12.0,56,27.924,5814853.0,52.0,5.0,01:40.5,195.279,1,5020,2,7,1:36.682,1:35.700,1:36.290
21284,862,20,9,1.0,11,5.0,5,5,10.0,56,30.483,5817412.0,33.0,7.0,01:40.6,195.063,1,5024,1,11,1:36.911,1:36.031,
21285,862,154,208,10.0,10,6.0,6,6,8.0,56,31.491,5818420.0,35.0,11.0,01:41.1,194.062,1,5023,10,10,1:36.343,1:35.903,
21286,862,811,3,19.0,14,7.0,7,7,6.0,56,34.597,5821526.0,37.0,16.0,01:41.3,193.731,1,5027,19,14,1:36.674,1:36.289,
21287,862,813,3,18.0,13,8.0,8,8,4.0,56,35.643,5822572.0,36.0,4.0,01:40.5,195.294,1,5026,18,13,1:36.528,1:36.283,
21288,862,4,6,5.0,9,9.0,9,9,2.0,56,37.256,5824185.0,41.0,12.0,01:41.2,194.001,1,5022,5,9,1:36.292,1:35.982,1:36.622
21289,862,155,15,14.0,3,10.0,10,10,1.0,56,38.72,5825649.0,40.0,1.0,01:40.0,196.314,1,5017,14,4,1:36.863,1:35.853,1:35.784
21290,862,815,15,15.0,8,11.0,11,11,0.0,56,41.066,5827995.0,37.0,10.0,01:41.1,194.156,1,5021,15,8,1:36.198,1:35.831,1:36.524
21291,862,814,10,11.0,15,12.0,12,12,0.0,56,42.273,5829202.0,40.0,17.0,01:41.5,193.339,1,5028,11,15,1:36.639,1:36.317,
21292,862,13,6,6.0,12,13.0,13,13,0.0,56,42.779,5829708.0,48.0,14.0,01:41.2,193.832,1,5025,6,12,1:36.556,1:36.255,
21293,862,8,208,9.0,4,14.0,14,14,0.0,56,50.573,5837502.0,43.0,18.0,01:41.8,192.777,1,5018,9,5,1:36.850,1:35.921,1:35.898
21294,862,807,10,12.0,16,15.0,15,15,0.0,56,51.213,5838142.0,48.0,9.0,01:41.0,194.337,1,5029,12,16,1:36.921,1:36.745,
21295,862,818,5,17.0,24,16.0,16,16,0.0,56,51.756,5838685.0,48.0,2.0,01:40.0,196.198,1,5031,17,18,1:37.714,,
21296,862,817,5,16.0,17,17.0,17,17,0.0,56,+1:03.156,5850085.0,40.0,15.0,01:41.3,193.811,1,5030,16,17,1:36.933,1:36.956,
21297,862,808,207,21.0,19,18.0,18,18,0.0,55,,,38.0,19.0,01:42.4,191.664,11,5033,21,20,1:38.677,,
21298,862,10,206,24.0,20,19.0,19,19,0.0,55,,,41.0,21.0,01:42.7,190.987,11,5034,24,21,1:39.282,,
21299,862,819,206,25.0,21,20.0,20,20,0.0,55,,,39.0,20.0,01:42.6,191.224,11,5035,25,22,1:39.717,,
21300,862,37,164,22.0,22,21.0,21,21,0.0,55,,,54.0,22.0,01:43.6,189.398,11,5036,22,23,1:40.411,,
21301,862,39,164,23.0,23,22.0,22,22,0.0,54,,,40.0,23.0,01:43.9,188.806,12,5037,23,24,1:41.000,,
21302,862,5,207,20.0,18,23.0,23,23,0.0,53,,,53.0,13.0,01:41.2,193.928,13,5032,20,19,1:38.463,,
21303,862,30,131,7.0,2,,R,24,0.0,12,,,9.0,24.0,01:44.1,188.49,61,5016,7,3,1:36.797,1:35.794,1:35.691
21304,863,20,9,1.0,1,1.0,1,1,25.0,57,35:11.0,5710990.0,41.0,1.0,01:36.4,202.151,1,5038,1,1,1:34.308,1:33.527,1:32.422
21305,863,8,208,9.0,11,2.0,2,2,18.0,57,3.333,5714323.0,41.0,5.0,01:37.1,200.617,1,5048,9,11,1:34.552,1:33.789,
21306,863,154,208,10.0,7,3.0,3,3,15.0,57,10.194,5721184.0,42.0,3.0,01:36.9,201.006,1,5044,10,7,1:34.041,1:33.246,1:33.008
21307,863,17,9,2.0,3,4.0,4,4,12.0,57,38.788,5749778.0,45.0,6.0,01:37.4,199.956,1,5040,2,3,1:34.015,1:33.311,1:32.637
21308,863,3,131,8.0,5,5.0,5,5,10.0,57,55.46,5766450.0,41.0,10.0,01:38.1,198.646,1,5042,8,5,1:34.588,1:33.219,1:32.821
21309,863,814,10,11.0,10,6.0,6,6,8.0,57,57.543,5768533.0,41.0,18.0,01:38.4,198.056,1,5047,11,10,1:36.624,1:33.510,
21310,863,4,6,5.0,9,7.0,7,7,6.0,57,57.803,5768793.0,44.0,15.0,01:38.2,198.397,1,5046,5,9,1:34.760,1:33.403,
21311,863,1,1,4.0,2,8.0,8,8,4.0,57,58.984,5769974.0,38.0,7.0,01:37.7,199.351,1,5039,4,2,1:34.813,1:33.209,1:32.520
21312,863,13,6,6.0,14,9.0,9,9,2.0,57,+1:04.999,5775989.0,42.0,12.0,01:38.1,198.558,1,5051,6,14,1:34.372,1:33.912,
21313,863,30,131,7.0,22,10.0,10,10,1.0,57,+1:11.490,5782480.0,39.0,13.0,01:38.1,198.548,1,5055,7,18,1:34.865,,
21314,863,815,15,15.0,8,11.0,11,11,0.0,57,+1:12.702,5783692.0,39.0,14.0,01:38.1,198.512,1,5045,15,8,1:33.814,1:33.660,1:33.394
21315,863,807,10,12.0,13,12.0,12,12,0.0,57,+1:16.539,5787529.0,46.0,17.0,01:38.3,198.177,1,5050,12,13,1:34.601,1:33.807,
21316,863,155,15,14.0,12,13.0,13,13,0.0,57,+1:30.334,5801324.0,54.0,2.0,01:36.7,201.48,1,5049,14,12,1:34.131,1:33.806,
21317,863,818,5,17.0,17,14.0,14,14,0.0,57,+1:33.723,5804713.0,43.0,4.0,01:37.1,200.737,1,5056,17,19,1:35.014,,
21318,863,817,5,16.0,6,15.0,15,15,0.0,56,,,42.0,8.0,01:37.9,199.005,11,5043,16,6,1:33.988,1:33.556,1:32.912
21319,863,808,207,21.0,18,16.0,16,16,0.0,56,,,42.0,16.0,01:38.3,198.191,11,5057,21,20,1:35.823,,
21320,863,5,207,20.0,16,17.0,17,17,0.0,56,,,43.0,19.0,01:38.4,197.917,11,5053,20,16,1:34.852,1:36.132,
21321,863,18,1,3.0,4,18.0,18,18,0.0,55,,,47.0,9.0,01:38.0,198.714,43,5041,3,4,1:34.792,1:33.416,1:32.711
21322,863,10,206,24.0,23,19.0,19,19,0.0,55,,,46.0,23.0,01:40.3,194.204,12,5060,24,23,1:37.905,,
21323,863,37,164,22.0,20,20.0,20,20,0.0,55,,,41.0,22.0,01:40.2,194.371,12,5059,22,22,1:37.883,,
21324,863,39,164,23.0,24,21.0,21,21,0.0,55,,,48.0,20.0,01:39.7,195.326,12,5061,23,24,1:38.314,,
21325,863,811,3,19.0,15,22.0,22,22,0.0,54,,,51.0,11.0,01:38.1,198.631,76,5052,19,15,1:34.466,1:34.017,
21326,863,813,3,18.0,21,,R,23,0.0,25,,,14.0,21.0,01:39.9,195.073,29,5054,18,17,1:34.639,,
21327,863,819,206,25.0,19,,R,24,0.0,24,,,14.0,24.0,01:41.5,191.916,5,5058,25,21,1:37.683,,
21328,864,813,3,18.0,1,1.0,1,1,25.0,66,39:09.1,5949145.0,26.0,6.0,01:27.9,190.635,1,5063,18,2,1:23.380,1:22.105,1:22.285
21329,864,4,6,5.0,2,2.0,2,2,18.0,66,3.195,5952340.0,46.0,3.0,01:27.4,191.761,1,5064,5,3,1:23.276,1:22.862,1:22.302
21330,864,8,208,9.0,4,3.0,3,3,15.0,66,3.884,5953029.0,50.0,2.0,01:26.9,192.758,1,5066,9,5,1:23.406,1:22.856,1:22.487
21331,864,154,208,10.0,3,4.0,4,4,12.0,66,14.799,5963944.0,53.0,1.0,01:26.3,194.295,1,5065,10,4,1:23.248,1:22.667,1:22.424
21332,864,155,15,14.0,9,5.0,5,5,10.0,66,+1:04.641,6013786.0,45.0,8.0,01:28.3,189.857,1,5071,14,10,1:23.386,1:22.897,
21333,864,20,9,1.0,7,6.0,6,6,8.0,66,+1:07.576,6016721.0,65.0,4.0,01:27.8,190.935,1,5069,1,8,1:23.850,1:22.884,
21334,864,3,131,8.0,6,7.0,7,7,6.0,66,+1:17.919,6027064.0,45.0,7.0,01:28.1,190.107,1,5068,8,7,1:23.370,1:22.882,1:23.005
21335,864,1,1,4.0,24,8.0,8,8,4.0,66,+1:18.140,6027285.0,50.0,18.0,01:28.9,188.465,1,5062,4,1,1:22.583,1:22.465,1:21.707
21336,864,18,1,3.0,10,9.0,9,9,2.0,66,+1:25.246,6034391.0,41.0,14.0,01:28.6,189.09,1,5072,3,11,1:23.510,1:22.944,
21337,864,807,10,12.0,13,10.0,10,10,1.0,65,,,48.0,17.0,01:28.9,188.478,11,5075,12,14,1:23.720,1:23.177,
21338,864,17,9,2.0,11,11.0,11,11,0.0,65,,,44.0,5.0,01:27.9,190.741,11,5073,2,12,1:23.592,1:22.977,
